S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
1528,08-Mar-2021 - 00:00,09-Mar-2021 - 00:00,68.19,29.48,20.43,136.8,35.97,0.37
1529,09-Mar-2021 - 00:00,10-Mar-2021 - 00:00,43.98,16.08,20.64,102.08,30.11,0.39
1530,10-Mar-2021 - 00:00,11-Mar-2021 - 00:00,37.58,14.46,20.33,82.41,25.61,0.33
1531,11-Mar-2021 - 00:00,12-Mar-2021 - 00:00,39.16,16.63,16.33,91.89,23.19,0.34
1532,12-Mar-2021 - 00:00,13-Mar-2021 - 00:00,50.12,16.45,20.96,125.18,25.69,0.63
1533,13-Mar-2021 - 00:00,14-Mar-2021 - 00:00,81.61,24.29,22.4,186.26,29.73,0.46
1534,14-Mar-2021 - 00:00,15-Mar-2021 - 00:00,61.97,36.07,16.63,118.59,32.57,0.5
1535,15-Mar-2021 - 00:00,16-Mar-2021 - 00:00,68.95,33.55,38.68,152.42,50.15,0.57
1536,16-Mar-2021 - 00:00,17-Mar-2021 - 00:00,66.93,30.82,20.47,172.03,41.56,0.75
1537,17-Mar-2021 - 00:00,18-Mar-2021 - 00:00,95.38,28.67,35.12,239.71,45.14,0.61
1538,18-Mar-2021 - 00:00,19-Mar-2021 - 00:00,81.99,27.76,25.51,214.73,42.44,0.76
1539,19-Mar-2021 - 00:00,20-Mar-2021 - 00:00,93.15,30.1,23.59,223.52,44.34,0.73
1540,20-Mar-2021 - 00:00,21-Mar-2021 - 00:00,108.72,35.06,29.74,261.53,53.69,0.83
1541,21-Mar-2021 - 00:00,22-Mar-2021 - 00:00,89.14,37.1,30.4,198.9,43.78,0.67
1542,22-Mar-2021 - 00:00,23-Mar-2021 - 00:00,88.58,31.89,21.66,205.66,48.86,0.85
1543,23-Mar-2021 - 00:00,24-Mar-2021 - 00:00,105.45,32.02,31.75,243.5,60.92,0.91
1544,24-Mar-2021 - 00:00,25-Mar-2021 - 00:00,82.13,29.88,27.33,194.54,54.51,0.83
1545,25-Mar-2021 - 00:00,26-Mar-2021 - 00:00,79.35,27.66,23.93,183.77,59.25,0.8
1546,26-Mar-2021 - 00:00,27-Mar-2021 - 00:00,91.22,31.11,34.33,213.82,73.64,0.98
1547,27-Mar-2021 - 00:00,28-Mar-2021 - 00:00,83.21,43.32,25.24,209.06,52.58,0.81
1548,28-Mar-2021 - 00:00,29-Mar-2021 - 00:00,80.96,38.79,18.65,162.96,33.98,0.71
1549,29-Mar-2021 - 00:00,30-Mar-2021 - 00:00,57.31,31.12,16.68,114.81,27.13,0.53
